"id","followers","genres","name","popularity"
"5YyScSZOuBHpoFhGvHFedc",241521,"['cantautor', 'latin rock', 'punk urbano', 'rock en espanol', 'spanish pop', 'spanish punk', 'spanish rock']","La Fuga",57
"77zrvBORXcnTyysjjKRfBU",100939,"['new romantic', 'new wave', 'new wave pop', 'synthpop']","The Art Of Noise",48
"34YRIXmO3swb39eWgRCZXt",71488,"['classic indonesian rock', 'indonesian metal', 'indonesian rock']","Edane",39
"77GFTVwA0F6Ag1xtlYr0UA",1441,"[]","Buster Poindexter And His Banshees Of Blue",37
"4WOaecAM3RMMmrbZzNx0vu",70610,"['antideutsche', 'german indie', 'german pop', 'german rock', 'hamburg indie', 'hamburger schule', 'liedermacher']","Tocotronic",49
"44QdJBYwuJdDED3Pu3ksNn",2555,"['romanian folk']","Valeriu Sterian",22
"61YapoFqWtK6KDCFvKs6Fl",76,"[]","Mike Hanapi",14
"2a76fsDcTl6A43zwaFNPr4",87803,"['classic israeli pop', 'israeli indie', 'israeli pop']","Jane Bordeaux",50
"0tkKwWigaADLYB9HdFCjYo",110597,"['canadian celtic', 'celtic', 'irish folk', 'irish pub song', 'shanty']","The Irish Rovers",60
"4awZsyevkX7tP6nu1rFvUq",23150,"['anime', 'j-poprock']","Nami Tamaki",41
"1b81zU0IfjHE8krv2IZ0Hf",52628,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']","Captain Jack",56
"0RUEHcBiENFEqxgicqS2ig",385179,"['art rock', 'glam rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'protopunk', 'pub rock', 'punk', 'rock', 'ska', 'synthpop', 'zolo']","The Stranglers",62
"5P3mgWx3KvnURMhlVm5pMS",147593,"['french hip hop', 'pop urbaine', 'rap calme', 'rap francais']","Youv Dee",60
"6nzxy2wXs6tLgzEtqOkEi2",1759797,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']","Monica",67
"5kXK8waG1JeBQ8b5leWNSu",43269,"['cantautor', 'spanish new wave']","Ariel Rot",42
"0CLfzcggLRM68jV5kOqdSL",236,"[]","Avner Kenner",30
"4S6peRV3B8YuzcnBBAG0Rd",1903,"['deep new wave', 'irish rock']","Cry Before Dawn",20
"7CbPGhlC1POuaonQXQeHzB",954,"['german techno']","Mathias Schaffhäuser",14
"27DCwiPx5ocQsf4K43SlIL",12268,"['classic uk pop']","Colin Blunstone",37
"67IN4cLJ7798gUapyZlmac",44782,"['acoustic opm', 'opm']","Zack Tabudlo",62
"6XtqgoAYl2mXQhn9ZmDEdt",5325,"['dutch pop', 'dutch rock', 'nederpop']","Lois Lane",34
"3Nt7UxMCf1tiY2EWViSXRp",1262,"['icelandic rock']","Maus",15
"1nUb2VIRkIq9Qwmg1XdI1T",2388,"['german jazz', 'hard bop']","Jutta Hipp",30
"4o0GE90e6V0UU9CRHOffJ1",21,"[]","Stúdió 11",8
"7G0bt2MCFXxNlKmZA1sjsU",21589,"['thai indie', 'thai pop']","Clockwork Motionless",39
"487N2T9nIPEHrlTZLL3SQs",13674608,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']","Zé Neto & Cristiano",80
"4h7NLIlg1oYdEtfQJfyto0",288027,"['electronica', 'lounge']","Nouvelle Vague",59
"5Gi9bw3svtZMwonzcQG2wm",5880,"['classical performance', 'hungarian classical performance', 'hungarian classical piano']","Zoltán Kocsis",46
"7FU4qfIxqvBJxQMACXcJkB",1,"[]","TATITO GUAYACO",26
"2cnMpRsOVqtPMfq7YiFE6K",3876514,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']","Van Halen",76
"0iutktJLkNNtErs8c3EoF6",188494,"['cumbia andina mexicana', 'folclore jujeno', 'folklore argentino']","Los Tekis",52
"2KsP6tYLJlTBvSUxnwlVWa",1136614,"['dance pop', 'pop', 'pop rap']","Mike Posner",77
"6L9bfTvOEA9BOJEIBhU4ln",54281,"['aussie emo', 'australian alternative rock', 'australian rock', 'perth indie']","Jebediah",43
"6jf10ykIfWb2Kuov6zELF4",1865,"['rock uruguayo', 'uruguayan indie']","Astroboy",20
"7020zBKAeByaqmPOagWuCb",1150,"['mizrahi']","Pini Hadad",15
"52m4avwDcrat4zSI2UljXB",33686,"['israeli indie', 'israeli rock']","The Backyard",38
"6zzBsqAEDo53s2dSeZzWvo",103191,"['classic turkish pop', 'turkish jazz', 'turkish pop']","Erol Evgin",50
"44aNPpMYnuj7SAcfDxudUC",74,"[]","Jacqueline Bonneau",9
"3nFB4eMP5gdqee2eQb8nZb",1467667,"['corrido', 'norteno', 'ranchera', 'regional mexican']","Conjunto Primavera",73
"3PV11RNUoGfX9tMN2wVljB",200427,"['c-pop', 'cantopop', 'classic cantopop']","Hacken Lee",54
"3eNYrVLcWfjJ9JdH9kiPJO",206374,"['anime', 'anime latino', 'otacore']","Linked Horizon",73
"77JFXiVvftzgV1WRx2mNve",1480,"[]","Joaquin Sabina y Viceversa",46
"47YYgzeCaqRE21TxYgWP8P",4,"[]","André Parinaud",2
"2827XOUsEosrxxYdNhyC5h",63394,"['latin christian', 'latin worship']","Alejandro Del Bosque",41
"1ZyOzjjtxHkAfLA2xHKMxy",709,"['icelandic rock']","Dr. Spock",10
"3c0aJEuRRPekeaimm86RiH",7,"[]","Jaroslav Krombholc",4
"40m5CLNnZ89FWwVfS74B1P",7085,"['ranchera']","Mario Saucedo",32
"5uCXJWo3WoXgqv3T1RlAbh",398607,"['uk pop', 'vocal jazz']","Katie Melua",63
"7to2Zxi3tNA22VSIZfDh2M",827,"[]","Witness",17
"1CPCudqABxMYzF2PFEfQme",24145,"['cumbia villera']","Media Naranja",37
"5tvfyAT4aOIOkumo6vw1yL",323198,"['desi pop']","Arjun",59
"0qpWZe4Tl9yLoMSKdIREIT",3639,"['classic danish pop']","Povl Dissing",34
"4j8KP6LIyjhpM282XUhjoz",12591,"['bubblegum dance', 'classic danish pop', 'danish pop', 'dansktop']","Tommy Seebach",42
"3i67VvAwUlOKZa3fc75zs8",27215,"['classical piano', 'russian classical piano']","Elisabeth Leonskaja",46
"6gEzJZrbm0F4ihvE9iXR9z",1295798,"['pagode', 'pagode novo']","Péricles",70
"5YEs06rsANxZd7bUKdr6I6",186,"['italian tenor']","Eugenio Fernandi",16
"32BLNtPX18499VCjsUiFj1",295869,"['cumbia sonidera', 'grupera', 'gruperas inmortales']","Ladron",58
"2rqbK7IiHJNl9a8IfMqNDE",22,"[]","Brian Sullivan",9
"4G7VHqcVjuXBTVsTkAfhZZ",55569,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']","Eugenio Finardi",43
"4aCJRrmQwptde3IzO2PTUn",0,"[]","Evgeniy Vasil'ev",2
"6xlXWDWOnEBcK2u8urv69Z",2168,"[]","Ledesma",30
"2Hxs36hj1yw9ISFHmJNRwW",1405,"[]","Mamma Mu & Kråkan",49
"60dYNEvXzIl38BKZoW8HYd",8054,"['dixieland', 'jazz clarinet', 'new orleans jazz']","Pete Fountain",35
"4yAjMD2wpnVo1Ct18u6aIN",0,"[]","Brijmala",0
"2T06whb4s6UiufL1j5Qtz9",1127515,"['mariachi', 'ranchera', 'regional mexican']","José Alfredo Jimenez",67
"0ejC7uoHm9rW22mjbLpDgY",22084,"['bossa nova', 'brazilian soul', 'mpb', 'samba']","Hyldon",39
"68GjvtnJaBEP7b6Qd8JDRg",365,"[]","Giancarlo Chiaramello",48
"29Ukw6Kx8IyOABZFklKpaX",66896,"['cantopop']","Supper Moment",47
"0MGTHZpAGf7isSfw8yMIoi",66116,"['classic house', 'deep house', 'disco house', 'house', 'soulful house', 'tech house', 'tribal house', 'uk funky', 'vocal house']","Dennis Ferrer",54
"60df5JBRRPcnSpsIMxxwQm",1732339,"['adult standards', 'classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']","Otis Redding",73
"2gvwN2nfRooqRkwAVGvWEU",2,"[]","Oriane Demazis",0
"1kfqHPfj8yygKGMD3NrDE5",207055,"['bhangra', 'desi hip hop', 'desi pop', 'punjabi pop']","DJ Sanj",41
"3XR64HmFo4OvexUUNW7TP0",234712,"['alternative metal', 'alternative rock', 'funk metal', 'grunge', 'rock']","Mother Love Bone",48
"2T7lkDy5jyZkmDyqCqcT2o",6428,"['turkish jazz']","Gürol Ağırbaş",36
"2JyWXPbkqI5ZJa3gwqVa0c",669312,"['british soul', 'dance pop', 'pop rap', 'r&b', 'urban contemporary']","Craig David",71
"3KpcdlqCaWWruPfmM2rWy1",8314,"['classical', 'early modern classical', 'french romanticism', 'impressionism', 'post-romantic era']","Paul Dukas",42
"30qOUeQ7zwlxGl3Fl9LNzA",43272,"['czsk hip hop', 'slovak hip hop']","Strapo",43
"5bQiwDxCWfLPAXOAshBFCa",7062,"['bossa nova', 'brazilian jazz', 'velha guarda']","Doris Monteiro",31
"3nutnJ57QnbWEdCWn2EyWo",99547,"['doom metal', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock', 'uk doom metal', 'uk stoner rock']","Orange Goblin",43
"07S2B15CcvWG4jyfMhqx8X",98291,"['cantautor', 'nueva cancion', 'rock nacional', 'trova']","Victor Heredia",48
"7gVzeNvBbUpj6PXX5ekCMs",207619,"['chanson', 'french pop']","Julien Clerc",58
"5RRPSRJpISAWEPOeSfYuhV",494747,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop', 'italian indie pop']","Rino Gaetano",59
"0vqIFscmDAnr59MxNOgSjQ",1995,"['easy listening', 'romantico']","Pop Strings Orchestra",38
"0IAWTLWnUIzKVQDTGoYJk2",167088,"['chamame', 'folclore santiagueno', 'folklore argentino']","Los Manseros Santiagueños",57
"4e0nWw2r4BoQSKPQ2zpU13",24652,"[]","Ray Dalton",66
"3tMTXQyRrPmMyHv5SoC0TV",113250,"['indonesian pop']","Juicy Luicy",63
"65WFsTQhFYVqbovrVZAOd7",17731,"['ecm-style jazz', 'jazz trumpet', 'polish jazz']","Tomasz Stańko",25
"40WkqCVnXqXhPrjuYViDjL",424,"[]","Arturo Gatica",6
"2mVTkiwfm4ic6DnHpmFq8K",212169,"['black metal', 'metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal']","Immortal",47
"1YincourPAP98F71R1rglp",1007,"['idol kayo', 'techno kayo']","Kanako Wada",18
"0K1q0nXQ8is36PzOKAMbNe",498027,"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']","Spoon",63
"1GlOpg3dPUft550esb82K3",321885,"['cumbia villera', 'folclore salteno', 'folklore argentino']","Chaqueño Palavecino",59
"4J4X9maePktDRDgRBI004W",110750,"[]","Dadali",46
"04XdCDDrPnnqidaVBTOQjt",74112,"['cumbia pop', 'cumbia villera']","Hernan y La Champion's Liga",58
"4oTnKVkQKxulADk20XhQcq",1818,"['classic finnish pop', 'classic iskelma', 'iskelma']","T.T. Purontaka",30
"6JVB6uiYxpF2K1PGsPRpWR",4517,"['finnish dance pop', 'iskelma']","Erika Vikman",50
"642IGmyIGSv4Gqf8DjuEDw",4968,"['hungarian pop']","Szakács Gergő",43
"1U5eX10yuolYTHvOYErJkx",1730,"[]","SIXN",48
"1qsV5VZxMy6sEjxu6MsHg2",5092,"['fado']","Alfredo Marceneiro",26
"6vdMPayKk8YJxxeNP5oMCb",585071,"['dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']","Chamillionaire",64
"7cKtqv9cYVlOwnuCFH95ce",229466,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'uk post-punk']","The The",56
"3jzOh3jvZf6xgIQsg6WOwz",98,"[]","Ștefan Petreuș",6
"7MSTO40bsb3DOJQT6xLsIc",444092,"['country', 'country dawn', 'country rock']","The Judds",58
"7jzR5qj8vFnSu5JHaXgFEr",164518,"['classical', 'finnish classical', 'impressionism', 'post-romantic era']","Jean Sibelius",58
"3bdYjTSAE2cqwJ94HgXMFv",197,"[]","Snack",14
"0IuMoH6Jfw9e8xtVeTdcpN",546,"['thai instrumental']","เลอเกียรติ มหาวินิจฉัยมนตรี",23
"1l6d0RIxTL3JytlLGvWzYe",79023,"['hoerspiel']","Benjamin Blümchen",76
"05kigUQCchmbJDmhDiYiS0",266562,"['italian pop']","Random",62
"4fQbIxjM2vH6YF4OsWlaGT",36536,"['celtic', 'irish neo-traditional']","The Gloaming",42
"6uejjWIOshliv2Ho0OJAQN",149985,"['canadian metal', 'progressive metal', 'vancouver metal']","Devin Townsend",51
"4DzKphc3l03DORh036Vhrw",3688,"['khaleeji iraqi']","Fouad Salem",19
"3XHatvGN7740pLPHUVgwA6",14342,"['classic swedish pop', 'danspunk', 'folkmusik']","Euskefeurat",42
"2Mu8h5sFkOziL0Rfn7FXIA",730543,"['argentine rock', 'cumbia santafesina', 'cumbia villera']","Leo Mattioli",66
"2ycEKSW5dWZO7HisdcmJuW",592,"['classic kollywood']","S. C. Krishnan",8
"5gs7iemsrjIJbz0ryFcy79",60864,"['caracas indie', 'venezuelan indie', 'venezuelan rock']","La Vida Bohème",51
"3D2GUXbtlL3r2d5HJEnsFD",634208,"['dutch cabaret', 'dutch pop', 'dutch rock']","Marco Borsato",68
"66vIaZFb8okZH0npc4eQ5q",597660,"['turkish pop', 'turkish rock', 'turkish singer-songwriter']","emre aydın",62
"7LVPSD4kabI5LiXIVPI8tn",97080,"['opm']","Jona",47
"5he1UTofdFOcdbKqnLixko",647981,"['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']","Matogrosso & Mathias",64
"6yPTzaskdKAAlLMdnw9IkM",29316,"['spanish new wave', 'spanish pop']","Modestia Aparte",42
"0aLBKL2CmQHUFh1iyMadGS",43,"[]","Rosemarie",3
"1jeYbk5eqo6wgsQPjLeU5w",202423,"['alternative rock', 'anti-folk', 'freak folk', 'indie rock', 'lo-fi', 'melancholia', 'outsider']","Daniel Johnston",51
"12OJToYzCAaLK6kmfYuliJ",2403,"['classic praise']","Morris Chapman",27
"3PwTBEkpRHd4T7UHZq94EY",7196,"[]","T-Max",46
"76sZcEL2ZXBTqNeFJAhlup",89042,"['cantautor', 'chilean rock', 'musica andina', 'nueva cancion', 'trova']","Quilapayún",46
"3QN8rzy9yOjqWvTSrEwJta",73,"[]","Magnus Frykberg",33
"0cUjmO89DRPy2foNofDFVC",60523,"['classic thai pop', 'thai folk rock', 'thai metal', 'thai rock']","Stone Metal Fire",39
"3uOCouLFR4bVx0XeiQJSbl",59585,"['ambient', 'american contemporary classical', 'art pop', 'art rock', 'compositional ambient', 'drone', 'experimental', 'fourth world', 'minimalism']","Harold Budd",59
"0XKmwWopgZOC96M1nBgd7y",7382,"['classic russian pop', 'russian romance']","Maya Kristalinskaya",30
"5C1s7og01vLEIGIMMoLraQ",1172,"['big band', 'swing']","Jimmie Lunceford & His Orchestra",24
"3FEd0qHPFOgcpfw7bCXB4x",20704,"['classical performance', 'orchestral performance']","Zubin Mehta",63
"5wOlRsRt9ggoBDjjmhaF7x",38803,"['danspunk', 'swedish eurodance']","Albatraoz",65
"5E0ZEllVLvhodbjpK5k9s1",103556,"['indonesian pop']","Potret",49
"39T6qqI0jDtSWWioX8eGJz",1527408,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']","The Doobie Brothers",72
"2E3nXyfocf7qfHAIFNbBuj",54220,"['adult standards', 'torch song', 'vocal jazz']","Carmen McRae",48
"3fjlPWNyUXfGqx6OcoWEWT",464,"['violin']","Szymon Goldberg",20
"5s4z3mRAE7nxE3jjft8J3h",179026,"['blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'harmonica blues', 'modern blues']","John Mayall",46
"6zB02lwP6L6ZH32nggQiJT",280062,"['alternative rock', 'comic', 'geek rock', 'permanent wave', 'zolo']","They Might Be Giants",61
"3PaCz9DDjeSdse2rSFttko",1132,"['classic latvian pop', 'latvian pop']","Viktors Lapčenoks",31
"2ohBjgFT9V0LRDWO2wF9DJ",325464,"['bossa nova', 'brazilian indie', 'mpb', 'psicodelia brasileira', 'samba', 'samba-rock', 'tropicalia']","Novos Baianos",57
"0JDrljGBQpzIKFIcZ4R1H4",6768,"['greek drill', 'greek hip hop']","Dani Gambino",56
"4XYH5Be5pn1qkxhfaID3J5",93157,"['chanson', 'french pop']","Jane Birkin",54
"1gHhq1IOaGX4NkKfB92Ymo",139,"['deep italo disco']","Marce",16
"63UB7Qlfa7KGvuQftyq7ob",1998,"['classic italian pop']","Marisa Sannia",16
"6MZEJoKnDJVjRPY6EDGVx1",822,"['classic portuguese pop']","Adelaide Ferreira",19
"0vzlcDC7qhbx7pm9ExsQV7",1045,"[]","Jess",43
"558hPnuL52uOva91ABioZQ",14285,"['narodna muzika', 'serbian folk', 'sevdah', 'turbo folk']","Zorica Brunclik",36
"6YIqgghQqnkNne8BKQpW6v",218565,"['j-pop']","Keisuke Kuwata",53
"3IbU77P0FS0SrnmP45ssrx",1192,"['shush', 'white noise']","Pink Noise Babies",60
"47iSWoNrLjnWCWesR14gL2",146000,"['musica infantil']","Mundo Bita",66
"4sWQ4FghQHQWG2nv0uRZPO",60,"[]","Frenzy",21
"570vCzcespB48HIQyTbDO6",76849,"['avant-garde jazz', 'bebop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz piano', 'soul jazz', 'stride', 'vocal jazz']","Bud Powell",47
"1wJQvcfqhxMm2X6ErAZNrq",3720,"['impressionism']","Tsegue-Maryam Guebrou",50
"4SO3c1EwLFfWiqVmQ0zAeJ",6614,"['dusseldorf electronic', 'neue deutsche welle']","Rheingold",33
"75aCldjqjNSFsh7kwjtgww",63,"[]","Moose Charlap",2
"1cfG7UM0OD4O1II1nd15Qo",608886,"['desi pop', 'filmi', 'modern bollywood', 'sufi']","Ash King",63
"5ht2HGrvbN9eDWJarHsou6",91163,"['australian rock']","Daddy Cool",50
"1kfw6RPH8k2cuQnZ1fqnzk",10712,"['australian country', 'classic australian country']","Gina Jeffreys",26
"5I4eibDkC7gg0hmczTZuND",261409,"['dalarna indie', 'swedish garage rock', 'swedish indie rock']","Mando Diao",59
"39YETPS2NkJlMCStCrxLbC",18,"[]","The City Slickers",5
"7pDaLlcvx6EMD5w3nuAIB5",52396,"['turbo folk']","Teodora",51
"0FINyNBXqnTlRC4dvpSeSb",130533,"['classic swedish pop', 'danspunk', 'swedish alternative rock', 'swedish pop']","Gyllene Tider",56
"14JBboD1LaDlkSM0GsSa40",58488,"['classic opm']","Pops Fernandez",39
"7C4sUpWGlTy7IANjruj02I",1137123,"['album rock', 'art pop', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock', 'symphonic rock']","Peter Gabriel",68
"6GfiCQDFYANz5wUkSmb3Dr",967750,"['alternative metal', 'canadian ccm', 'canadian metal', 'canadian rock', 'christian alternative rock', 'christian rock', 'nu metal', 'rap metal']","Thousand Foot Krutch",70
"5iZ6jMDkRa7RKLQplJuQUC",375056,"['hip hop tuga', 'rap criolo']","Piruka",52
"21fmCv0mg9Xwnv3WE4mFKu",14366,"['gypsy punk', 'moldovan pop', 'romanian rock', 'russian rock']","Zdob si Zdub",37
"6KyUat70qaniuiZq63HzFZ",290037,"['adult standards', 'lounge', 'vocal jazz']","Pink Martini",62
"0UoxtEwSscLbNTUpk6sUGx",16,"[]","Gertie",5
"01qO0VcjpvkpAyrnYuz4bu",252199,"['classic indo pop', 'dangdut', 'indonesian pop', 'indonesian psychedelia', 'keroncong', 'musik anak-anak']","Koes Plus",47
"5SmhUYB91BgFnxaxt05wsW",68,"[]","The Bats",5
"3zh3U2eQ64EhBFbJuxgf1M",54562,"['eurovision', 'finnish dance pop', 'finnish hip hop', 'finnish pop']","Teflon Brothers",56
"5keFhnqLaQXXUPV1R9jWmc",127,"[]","Yorik Ben David",24
"2AWeNQmQQZ0y73rBrJDWM7",418,"[]","Hydroid",14
"1lqW59DUEKqvcHc8mVWBtH",276129,"['alternative metal', 'alternative rock', 'canadian rock', 'pop rock', 'post-grunge', 'rock', 'wrestling']","Our Lady Peace",57
"44ef9VXkdKxbx4XpoNqH39",64821,"['bubblegum pop', 'classic uk pop', 'glam rock', 'nederpop']","The Rubettes",47
"0KdPDmQhHxBKsHNsQuh5ry",31405,"['latin jazz', 'salsa', 'salsa international', 'tropical']","Roberto Roena Y Su Apollo Sound",53
"1RYDKWzJnJtbTPYNsDswD5",45376,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']","The Thrillseekers",50
"3SBG08XwrIxXSPTxsbM0b6",119976,"['classic j-pop', 'j-pop', 'j-rock', 'japanese singer-songwriter', 'okinawan pop']","Cocco",46
"3zbcPXU4MXuzss4WKnBPJD",41375,"['hungarian hip hop', 'magyar trap']","AK26",42
"1lhceMHrxr0jC943AuAhhh",22647,"['hoerspiel', 'kindermusik', 'kleine hoerspiel']","Pumuckl",60
"1c4WjNh9IM9AlX5FO9dIUc",16114,"['new romantic', 'synthpop']","Kon Kan",39
"7IGsSzfKAwVNGpAmDgu75E",8149,"['classic thai pop']","มิคกี้",30
"3uFNhCH4eh3y1BN0sPwQzC",622,"['british modern classical', 'early modern classical', 'light music']","Roger Quilter",26
"3oHgkMmch5iJdxxcdejYI5",20989,"['austropop', 'german rock', 'liedermacher', 'neue volksmusik']","Haindling",42
"4jTjsFaEBO0Znapnj7CH4W",6,"[]","Nachama Hendel",6
"6Mo9PoU6svvhgEum7wh2Nd",728152,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop', 'rap']","Public Enemy",61
"0t2xdTxRXnffsmpMamH8Ls",241309,"['bossa nova', 'mpb', 'pagode', 'samba', 'velha guarda', 'violao']","Paulinho Da Viola",55
"4tujQJicOnuZRLiBFdp3Ou",1188744,"['detroit hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']","Xzibit",69
"62RdOEwjfXjFOQpKdufMR7",107132,"['didgeridoo', 'psychedelic trance']","Hilight Tribe",60
"1rIVRqMT3NboIWjG2JN5hZ",23580,"['japanese singer-songwriter']","Toko Furuuchi",38
"7rvMwzlN2t1X4Rn41t9E8Y",114,"[]","Bel Mondo",33
"19F8sVMnf7QTOq8j52wWJY",7006,"['deep tech house', 'swiss house']","Sabb",35
"45KlD9kfCouyPINcMgPfdQ",3059,"['bolivian rock']","Deszaire",29
"6iGxUfGu1YgOpELRGw4mSr",955,"[]","Işıl German",23
"60KR2lVVoYd6GIcfLoUjPI",74760,"['manele']","Dani Mocanu",50
"19pSE6YNJgeX39rGEdave5",101180,"['pop flamenco', 'rumba', 'spanish pop']","Siempre Asi",53
"3naY4Tq98GRh9K8xOsINyv",8825,"['classical performance', 'orchestral performance']","Eugene Ormandy",58
"0QAE7vtf7znl9nN6822bM5",47898,"['classic thai pop', 'thai rock']","Micro",38
"5d0bxRte3J74ZXyEGRL8uU",684676,"['classic malaysian pop', 'malaysian pop']","Dato' Sri Siti Nurhaliza",58
"0Tuudqq2NACRXkvTQGazY2",292393,"['classic italian pop', 'italian adult pop']","Negrita",55
"3yke87s3oocT5my2YLulfe",9669,"['classic finnish pop', 'classic finnish rock', 'suomi rock']","Freud Marx Engels & Jung",38
"7CajNmpbOovFoOoasH2HaY",21562562,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']","Calvin Harris",87
"51Jn6Afx5kzCCI4X1PQuPv",524,"[]","Los De Palacagüina",29
"56a625zOjD8ObnAXLsmV2L",9123,"['indonesian worship', 'musik anak-anak', 'trio batak']","Gloria Trio",46
"3BpUUAvJhkvkpYI6nQ7OUf",4990,"[]","Carl Verheyen",25
"3ahkASqzOZFIrXLlwtkJyw",2,"[]","Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris",6
"4JSWO1Pf2zV991fq64uAce",53676,"['baroque', 'classical', 'early music', 'french baroque', 'french opera']","Jean-Philippe Rameau",54
"709dAbhS0sezd0SUJImqg4",24398,"['c-pop', 'cantopop']","Alex Fong",44
"50FDiYHYqGJkaCuK4JhAYw",51618,"['album rock', 'hard rock', 'modern hard rock']","Glenn Hughes",38
"01y0qj3pkC0Fw07YLnKsvK",19474,"[]","Sos",62
"6rs1KAoQnFalSqSU4LTh8g",2343832,"['j-pop', 'j-rock']","back number",69
"1vBn5Puz4mdZopZEHq1QDq",158957,"['spanish pop']","La Maravillosa Orquesta del Alcohol",60
"6nSwMSz1vsa5qaCjHsEd96",7521,"['classic israeli pop', 'mizrahi']","Aris San",31
"1XpDYCrUJnvCo9Ez6yeMWh",1274483,"['alternative metal', 'comedy rock', 'comic', 'comic metal', 'parody', 'rock']","Tenacious D",67
"6OOyYaxY66YrMwusS1PIr6",6,"[]","Cellular Project",0
"4TeM4orWQq9H1Wj2intCub",233690,"['cumbia villera']","La Repandilla",54
"1d6bpJp3mEcOPPuYJ79p59",831,"['mod revival']","Small World",32
"5S8JCEc9r5JQIOYAHngbCs",61110,"['indie extremena', 'spanish new wave', 'spanish pop', 'spanish pop rock']","Tam Tam Go!",45
"5zHMsdWDY6kINMWyhyBrit",3604,"['latvian indie', 'latvian pop']","Pienvedēja piedzīvojumi",26
"0gXQn7UrpopDb2TIkmIjoU",5837,"['american folk revival', 'traditional folk']","Peggy Seeger",30
"7klSk4hC7aLyt79TS4dYKh",40,"[]","K.Y.",16
"6WLXtvSQ2rcc7BTL0ftqxV",1137,"[]","文夏",14
"796YUyTCTkXZAZg4CLUoWl",152308,"['folclore salteno', 'folclore santiagueno', 'folklore argentino']","Los Huayra",56
"5q8HGNo0BjLWaTAhRtbwxa",2269822,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Brantley Gilbert",71
"0CytQ3Egju2NUy3vXJjRPy",26,"[]","Bill Wolfgramm & His Islanders",5
"1gPY6jETlC02stpXOUmSBH",44875,"['contemporary post-bop', 'jazz', 'jazz saxophone', 'new orleans jazz']","Branford Marsalis",45
"19OGX5U8snp3kgI2xKX7LU",595,"['classic icelandic pop', 'icelandic choir', 'icelandic pop', 'icelandic traditional']","Karlakórinn Fóstbræður",21
"2qYUwoA8CMi1510ZKQYWAF",1641,"['classic greek pop', 'classic greek rock']","Poll",19
"7j32pYKYWkbqx690NUgAZe",1011,"[]","Haze",45
"4RqGaaWgy7HFaKJj1mnY59",73,"[]","Jane Wyman",14
"4ZqBwBVB3dsYWL3d5Spi10",371246,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']","Molly Hatchet",53
"6mMlq8oWkHZwC2rd2RZbYF",17131,"['croatian rock', 'yugoslav rock']","Divlje Jagode",38
"7aUVQRiWaOqZU0JwOlGfWi",29380,"['blues rock', 'british blues', 'electric blues']","Chicken Shack",39
"51l0uqRxGaczYr4271pVIC",861017,"['album rock', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'pop rock', 'rock', 'soft rock']","The Bangles",66
