"id","name","popularity","duration_ms","artists","id_artists","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","release_year","release_month","release_day"
23476,"Angie",15,338507,"['Kenny Drew']","['65uKPt40QH8dMBLuoJHPVY']",0.492,0.0907,5,-21.85,0.0409,0.986,0.898,0.129,0.0988,62.614,"1954","01","01"
12461,"Dile a Ella",33,304440,"['Víctor Manuelle']","['4N5fp4zhTsVITZTVfsXpc2']",0.524,0.855,2,-5.011,0.0674,0.356,1.62e-06,0.256,0.735,90.622,"1996",NA,NA
11097,"Aventurero",26,152133,"['Miguel Alejandro']","['0d2A861NEFqVpEogrYewVJ']",0.741,0.766,0,-9.868,0.0367,0.113,1.1e-06,0.0827,0.954,142.865,"1991","11","16"
2641,"Figuración",26,212547,"['Almendra']","['7x2a9uyqlWbE9LwcoQWDTo']",0.448,0.167,0,-14.867,0.04,0.823,4.43e-06,0.103,0.193,124.053,"1992","04","01"
1574,"Детство",47,225000,"['Yuri Shatunov']","['6PrEzllTg7wGHJpaRWwwn9']",0.742,0.814,7,-4.131,0.0292,0.0105,0.000105,0.109,0.97,125.997,"2002","02","01"
16397,"Τσεσμές",0,171373,"['Ορχήστρα Γεωργίου Μέγα']","['20XmpJ2ZeOmjB1e7np2EL8']",0.601,0.595,0,-8.309,0.113,0.922,0.904,0.123,0.986,99.297,"1930","01","01"
3521,"Haeffner / Arr Parantainen: Narvan marssi",12,197800,"['Helsingin varuskuntasoittokunta']","['6CGaA0cJ2BnNlaCcK0ZwQA']",0.0906,0.531,7,-10.329,0.0421,0.144,0.885,0.0961,0.271,165.383,"1962",NA,NA
27363,"Under the Bamboo Tree",24,98933,"['Judy Garland', ""Margaret O'Brien""]","['0hItVPjwJLVZrFqOyIsxPf', '12Iu3AdsNySZnoqwXu5oj1']",0.747,0.0747,3,-17.446,0.0693,0.979,1.73e-06,0.0685,0.591,132.943,"1945","01","01"
2890,"Push",40,230427,"['Moist']","['405mr7FXn2Owukvhlid2Tz']",0.298,0.857,7,-9.156,0.0474,2.93e-05,0.000116,0.449,0.484,97.832,"1994",NA,NA
17629,"Everything I Want to Do",34,176000,"['Albert Hammond']","['34E3csCxpXunPGEkOVVX2g']",0.734,0.506,10,-9.918,0.036,0.331,0,0.177,0.957,91.397,"1974","11","15"
7963,"Wer die Nachtigall stört ..., Kapitel 4",9,251296,"['Harper Lee', 'Eva Mattes']","['3LckzrzeHnvOuErUOFlgyv', '5166OklcxPm89PCzelD8hy']",0.718,0.162,3,-21.488,0.969,0.3,0,0.21,0.339,87.829,"1960",NA,NA
21255,"Não Tou Sozinho",44,264387,"['Bispo']","['3LZCMaZWwvhYyQeEfWgVdY']",0.73,0.503,11,-8.732,0.105,0.72,0,0.104,0.695,87.988,"2020","03","13"
3868,"Staggolee",38,228760,"['Pacific Gas & Electric']","['0WNQHJ6HeMlIxyjPQ2PrF5']",0.785,0.468,9,-13.364,0.179,0.469,0.00413,0.149,0.843,78.507,"1970",NA,NA
371,"Egotron",42,124000,"['Pil So']","['0cOZ28VR02nIr5HBCV6H7s']",0.551,0.726,2,-11.406,0.109,0.54,0.611,0.136,0.314,79.987,"2020","08","31"
28882,"The Sweet Escape",0,246000,"['Sassydee']","['2Voym2yJawg9ChaAiybFJv']",0.815,0.715,10,-6.075,0.0384,0.011,0,0.0752,0.533,120.011,"2020","06","16"
27278,"Piano Concerto No. 1 in C Major, Op. 15: III. Rondo: Allegro",0,489627,"['Ludwig van Beethoven', 'Wilhelm Kempff', 'Staatskapelle Berlin']","['2wOqMjp9TyABvtHdOSOTUS', '4F0h097DbL1XBqIbDw2xOj', '7vEPPI71V8dEHtEhPMAxWT']",0.457,0.313,0,-16.275,0.0365,0.993,0.68,0.142,0.475,80.526,"1942",NA,NA
27974,"Historia",34,277493,"['Los Diablitos']","['1f6CQnTy4FKDgLGzp6G2Wd']",0.593,0.817,10,-5.541,0.0695,0.535,0,0.0866,0.916,156.887,"2002",NA,NA
29307,"我是真的愛上你 - 國",36,302620,"['Dave Wong']","['5XMnJOQbE6OuOvcV8fn3Wg']",0.575,0.457,4,-9.599,0.0292,0.297,1.95e-06,0.138,0.179,133.205,"2002","07","12"
6933,"Te Quiero... Mimosa",3,149240,"['Cuarteto Leo']","['1FGK9x2fh4SkpKyL4keggY']",0.675,0.554,5,-3.808,0.0362,0.471,0,0.252,0.951,108.504,"1961","07","06"
24366,"The Beginning",16,385933,"['Sun Ra']","['0tIODqvzGUoEaK26rK4pvX']",0.402,0.8,10,-10.135,0.091,0.0551,0.000485,0.143,0.376,136.698,"1962","01","01"
937,"Child",49,293373,"['360']","['3vn7rk7VNMfDhuZNB9sDYP']",0.699,0.539,4,-10.144,0.0647,0.288,3.36e-06,0.0921,0.481,203.945,"2011","09","30"
1313,"7 Years in Ruin",0,145910,"['Mike Elliott']","['5YMTRQ8jY5Yg4ZVemYrWR9']",0.439,0.432,0,-12.08,0.025,0.129,0.606,0.143,0.607,86.692,"2011","11","21"
16075,"İsterse Kovsun",30,238980,"['Kamuran Akkor']","['1hWI1MD4Pe3cgDsgk4eLfR']",0.568,0.672,0,-6.254,0.031,0.721,9.52e-05,0.328,0.533,103.297,"2004","07","30"
14488,"Hier sind die Onkelz",41,278667,"['Böhse Onkelz']","['6x9jRPDmA8Ihpw3A9FBowD']",0.277,0.898,11,-5.821,0.0989,7.05e-05,0,0.0633,0.487,204.986,"1995","07","31"
11211,"Se Tu Quiser / Quando Tu Ficar Cheirosa (Poema Incidental)",39,214733,"['Santanna ""O Cantador""']","['0xmajCb4YjWW6pRLcmQkWO']",0.641,0.628,5,-6.083,0.0319,0.334,0,0.157,0.963,163.863,"2002","07","01"
14567,"Borsello (feat. Sfera Ebbasta & DrefGold)",52,202827,"['Guè Pequeno', 'Sfera Ebbasta', 'DrefGold']","['7F2utINZ6tSokSiZTQBE27', '23TFHmajVfBtlRx5MXqgoz', '6jwzGu5VdkR5tsRROYuxso']",0.77,0.584,2,-7.453,0.226,0.36,0,0.208,0.625,154.028,"2018","11","29"
10504,"Girl It's True, Yes I'll Always Love You",24,520667,"['Barry White']","['3rfgbfpPSfXY40lzRK7Syt']",0.54,0.326,0,-13.466,0.0367,0.0695,0.0127,0.114,0.258,130.059,"1973","01","01"
16897,"Messe Salus Autem : Magna Fecit Et",19,40360,"['Dom Le Feuvre', ""Choeur des Bénédictins de l'Abbaye de Kergonan"", 'Congrégation de Solesme']","['4k5tk8iDxPImFPIpdwPJQ4', '35Pl23PiL1gVai8BuRVRmj', '3RtQUt3iPvRLwjI6Qm817p']",0.282,0.114,7,-18.647,0.0417,0.987,0.034,0.106,0.173,104.022,"1972","03","15"
4988,"Ha belehalna",24,230267,"['Intim Torna Illegál']","['5Eu0ZKYxPuLFCIEmtxzOGV']",0.533,0.725,4,-7.134,0.0456,0.0251,0,0.0968,0.533,179.959,"2011","01","31"
3917,"Manastır Türküsü",37,158840,"['Zülfü Livaneli', 'Elçin Bulut']","['3ZV2kReDeCXgw0RJaPV5wX', '0LYs2LpMEFn0SizbYFzkHP']",0.489,0.0324,0,-22.176,0.04,0.971,2.1e-06,0.114,0.605,163.984,"2010","02","09"
9941,"This Land is Your Land - Live at Nassau Coliseum, Uniondale, NY - December 1980",41,257227,"['Bruce Springsteen']","['3eqjTLE0HfPfh78zjh6TqT']",0.202,0.103,7,-20.873,0.0347,0.82,3.85e-05,0.985,0.247,75.416,"1986","11","10"
5621,"Weus'd a Herz hast wia a Bergwerk - Live aus der Salzburger Sporthalle / 1985",48,205000,"['Rainhard Fendrich']","['4vWQjpI68kWBNkXOEbi1D6']",0.41,0.458,4,-12.493,0.0354,0.478,0,0.643,0.532,140.402,"1985","01","01"
6397,"Chapter 5.3 - Kariera Nikodema Dyzmy",0,128400,"['Tadeusz Dolega Mostowicz']","['4eeMulNeqpZGBxybCxZOdC']",0.704,0.208,2,-22.372,0.963,0.413,3.86e-05,0.312,0.581,129.657,"1932","12","23"
12105,"Bucs Song 2003",0,61365,"['Groovy Cool']","['4u5LxfVXiyfTCKLSI408VY']",0.298,0.921,4,-8.638,0.0635,0.00197,0,0.306,0.903,163.037,"2003","11","01"
11460,"Why Georgia",65,268973,"['John Mayer']","['0hEurMDQu99nJRq8pTxO14']",0.608,0.639,7,-7.205,0.0246,0.0208,5.94e-05,0.0893,0.369,96.915,"2001","08","16"
22503,"Hay Amores Que Matan",42,226293,"['Pimpinela']","['7E7CVSqFdLyh0K4AE9uTMo']",0.595,0.621,11,-11.745,0.0459,0.23,0,0.155,0.584,94.083,"1993","01","01"
25449,"Pra Que Dinheiro?",23,190493,"['Martinho Da Vila']","['6rM2yY0GnVcOHMU5GD3y9E']",0.767,0.69,9,-8.041,0.0382,0.611,1.07e-06,0.0999,0.972,83.281,"1969","10","01"
4636,"Salute To Charlie Christian",9,196560,"['Barney Kessel']","['6pVkGhtBvjj1P52yn0tNLG']",0.603,0.192,10,-19.41,0.0529,0.97,0.876,0.355,0.831,97.982,"1956","01","01"
18816,"Eight Foot Two, Solid Blue",6,144573,"['Allan Sherman']","['1enLi8njBlk1YlDg44MtJm']",0.472,0.541,0,-11.609,0.138,0.584,0,0.746,0.686,92.877,"1963",NA,NA
12917,"Happiness",0,136013,"['Bill Anderson']","['0gWNSMYCSHF4wxIs1XTSDh']",0.586,0.386,7,-14.154,0.0435,0.642,0,0.272,0.811,136.359,"2011","06","13"
20105,"Wishmaster",47,264027,"['Nightwish']","['2NPduAUeLVsfIauhRwuft1']",0.454,0.942,1,-4.9,0.07,2.32e-05,0.0425,0.185,0.453,87.076,"2000","01","01"
23527,"Let The Music Play - Single Version",32,217067,"['Barry White']","['3rfgbfpPSfXY40lzRK7Syt']",0.553,0.603,10,-13.102,0.0515,0.134,0,0.25,0.804,98.892,"1981","01","15"
8798,"Prendre Racine",42,282013,"['Calogero']","['5Nq9MbzweBc5oL4WzsECx4']",0.364,0.642,8,-8.482,0.0295,0.0166,0,0.391,0.216,90.549,"2002",NA,NA
6858,"Ek Pardesi Door Se Aaya",6,148800,"['Asha Bhosle']","['5as8A4G47Ohu9NSWs3Je8U']",0.505,0.0765,0,-17.85,0.0775,0.995,0.134,0.118,0.597,171.585,"1963","01","01"
18474,"La Esperaré Bebiendo",4,166060,"['Marino Perez']","['4CUaw25QTAfWb6wA0yWPrN']",0.806,0.645,11,-5.522,0.0409,0.724,0.000665,0.304,0.912,118.343,"1986","04","01"
719,"La Casa Del Sol Naciente (The House Of The Rising Sun)",15,170933,"['Sandro']","['5srsgtoePlsp0eQIXmta1O']",0.561,0.509,9,-7.801,0.0254,0.594,0.0185,0.105,0.239,109.751,"1965","07","13"
24844,"La Canción del Hombre",16,216867,"['Gualberto Castro']","['31YYMJNqlsj6dAlZLjShbC']",0.275,0.526,0,-10.555,0.0421,0.615,0,0.211,0.589,169.549,"1973",NA,NA
12053,"A Song for Jeffrey - Mono",45,204640,"['Jethro Tull']","['6w6z8m4WXX7Tub4Rb6Lu7R']",0.525,0.524,0,-14.478,0.0961,0.0782,0.341,0.094,0.858,93.431,"1972",NA,NA
18362,"Ti Offro Da Bere",9,142000,"['Gianni Morandi']","['15FrhfFYJIx7Ijltkpjbsr']",0.587,0.617,0,-7.554,0.0386,0.609,0,0.119,0.68,119.418,"1964",NA,NA
16920,"Do You Dig My Jive?",0,191160,"['Sam Price']","['29nbyfeE1RLq7RpWSrI7Co']",0.606,0.316,3,-8.065,0.0656,0.979,7.7e-06,0.087,0.479,101.203,"1940",NA,NA
18772,"Käy muumilaaksoon",13,179947,"['Vexi']","['3ioGr01n60KGviPr4M3HkB']",0.617,0.762,0,-7.178,0.0357,0.222,6.84e-05,0.113,0.902,165.07,"1998",NA,NA
12584,"Get Ready - Rapversion Edit",59,222911,"['2 Unlimited']","['18JD8DVlD1fakDAw7E9LFC']",0.77,0.875,9,-5.222,0.107,0.0171,4.37e-05,0.0457,0.809,124.841,"1992","02","24"
14599,"Amor Oculto",25,232308,"['El Andariego']","['7umWQMinvyqkJIWOdo02OW']",0.763,0.462,5,-6.396,0.034,0.729,0,0.178,0.888,110.054,"1998","01","01"
11924,"Vihreät Niityt",33,164027,"['Topi Sorsakoski & Agents']","['3pcfIpTAeW7gE231DLRiiY']",0.416,0.23,11,-16.078,0.0395,0.916,0.00113,0.118,0.395,116.092,"1986","01","01"
27148,"Chapter 9.6 - Król Maciuś Pierwszy",0,125800,"['Janusz Korczak']","['4hLtcEEpjCmBtTnDdzRV4J']",0.696,0.215,1,-19.822,0.949,0.837,0,0.31,0.649,137.937,"1923","12","27"
13683,"På En Fransk Altan",23,225605,"['Birthe Kjær']","['0IfpyCP48pZ9kkFVSeHbC5']",0.667,0.518,2,-7.715,0.0268,0.204,0,0.386,0.425,111.881,"2003","01","01"
546,"逃亡者",34,266054,"['Eikichi Yazawa']","['6r4KqrquvtAy0fcJUU2VGB']",0.666,0.483,9,-12.551,0.0364,0.0956,0.000438,0.0577,0.498,129.233,"1990","10","31"
22893,"Repetition - 2017 Remaster",30,180067,"['David Bowie']","['0oSGxfWSnnOXhD2fKuz2Gy']",0.735,0.716,3,-11.404,0.0411,0.572,0.715,0.115,0.961,128.471,"1979",NA,NA
18306,"All I Ever Need Is You",35,155293,"['Sonny & Cher']","['71lGEtP9qYXDsSXjfexTqO']",0.503,0.477,10,-14.039,0.0449,0.325,2.36e-06,0.093,0.577,79.414,"1990","04","24"
7228,"Saadgi To Hamari - Complete Original Version",34,900016,"['Nusrat Fateh Ali Khan']","['5HcunTidTUrOaf8V0iJcvl']",0.48,0.901,8,-3.387,0.11,0.18,0,0.394,0.882,112.344,"1997","01","01"
27036,"莫徬徨",6,179667,"['Michael Kwan']","['6t12u8eGw0eN6AcMtUMkoG']",0.592,0.369,2,-9.772,0.0399,0.664,0,0.134,0.154,120.909,"1979","06","30"
751,"Tan Enamorados",46,256507,"['Ricardo Montaner']","['4uoz4FUMvpeyGClFTTDBsD']",0.391,0.664,4,-5.377,0.0332,0.556,0,0.0729,0.317,143.601,"1988","01","01"
920,"Try a Little Love",28,272594,"['Oscar Harris', 'The Twinkle Stars', 'Urker Zangers']","['3fwBzAupoByJYJJwUCSj2e', '2gF1jALiGWyZlhKZCbwqHe', '0NsgRXRH0jGgKnds0kDG9I']",0.54,0.284,2,-14.878,0.0286,0.953,0.764,0.189,0.35,98.601,"1973","12","13"
16240,"君をのせて(天空の城ラピュタより)",35,211933,"['Yuka']","['2kaFHvFGh2GPqM5beeJX5O']",0.297,0.163,0,-14.02,0.0401,0.967,0.732,0.154,0.0856,58.659,"2006","06","20"
28994,"General",34,377160,"['Ini Kamoze']","['1VJspRsoC6c0bvqhnSiFCs']",0.769,0.528,6,-8.909,0.264,0.0212,0.00137,0.294,0.637,71.872,"1984",NA,NA
10110,"Опера #2",47,195000,"['Vitas']","['0UK6JkgUMa28b4t8eCtg6P']",0.695,0.414,5,-8.661,0.0304,0.0244,0.000192,0.0725,0.544,99.714,"2001",NA,NA
26783,"Mustan kissan tango",10,149373,"['Jaana ja Tiina']","['3VNWYj3RJyvdW8FaM5lGZW']",0.726,0.533,0,-6.133,0.0421,0.773,0.0378,0.329,0.962,126.548,"1971",NA,NA
4141,"Cómo Haré para Olvidarte",50,295296,"['Agua Marina']","['5ZAR5Usb11xw4KENbEE8uZ']",0.726,0.749,10,-8.128,0.0316,0.168,0.000102,0.126,0.958,95.012,"2017",NA,NA
6992,"e",52,205357,"['MELO']","['4FHSjUpacxrQeyXkOyX6hz']",0.924,0.438,7,-12.882,0.0563,0.0132,5.2e-06,0.15,0.503,121.94,"2021","01","15"
2062,"So Amazing",46,221773,"['Luther Vandross']","['19y5MFBH7gohEdGwKM7QsP']",0.626,0.356,3,-13.046,0.0332,0.49,3.1e-05,0.225,0.31,128.588,"2003",NA,NA
29356,"Funny",46,175413,"['Daron Malakian and Scars On Broadway']","['5vbtZfRJjn2QLhPhtYpiqi']",0.476,0.902,8,-3.074,0.0331,0.0017,3.15e-06,0.0695,0.819,142.771,"2008","07","29"
22640,"Your Mind",9,227893,"['Cosmic Gate']","['6ySxYu68zTsO5ghsThpGtS']",0.607,0.861,8,-6.629,0.0715,0.00602,0.0283,0.298,0.261,127.989,"2020","12","11"
13073,"Sinais - Live",44,266080,"['Sorriso Maroto']","['1fUSLFr4WUBx7joEcGwpvG']",0.462,0.847,9,-5.388,0.0446,0.589,0,0.972,0.547,143.938,"2010","01","01"
6066,"Imagination - (2001 Remastered) [Take 4]",11,290840,"['Paul Desmond']","['68l2i6GeNtwQlhKS59u5bu']",0.255,0.209,5,-13.745,0.032,0.965,0.0106,0.291,0.357,81.05,"1963",NA,NA
268,"Historias de Vida y Placer",43,197507,"['IZAL']","['2hazSY4Ef3aB9ATXW7F5w3']",0.553,0.95,11,-3.872,0.0843,0.193,0,0.249,0.793,151.919,"2015","09","18"
12481,"Stop! - 2009 Remaster",33,176360,"['Erasure']","['0z5DFXmhT4ZNzWElsM7V89']",0.633,0.932,2,-5.534,0.0362,0.0641,1.76e-06,0.145,0.674,120.154,"1992","11","16"
23826,"The Eagle",33,171267,"['Waylon Jennings']","['7wCjDgV6nqBsHguQXPAaIM']",0.657,0.665,9,-8.728,0.0259,0.177,0.000531,0.0923,0.74,92.923,"1990","07","01"
6793,"Vom Laufenlernen",39,181973,"['Fredrik Vahle']","['2QZ9OZXUiJ5x35gBpRObdK']",0.683,0.182,9,-14.667,0.238,0.847,0,0.221,0.548,135.31,"2000","01","01"
12541,"Noches de Carnaval - Instrumental (Remasterizado)",0,187000,"['Francisco Canaro']","['2maQMqxNnlRrBrS1oAsrX9']",0.722,0.174,7,-13.415,0.136,0.986,0.0014,0.112,0.729,120.306,"1929","10","31"
6695,"Heaven Knows",29,317788,"['Lalah Hathaway']","['0uNEy4544VZq2KOl7BsLuo']",0.624,0.751,2,-9.963,0.0482,0.00377,1e-05,0.0329,0.708,96.211,"1990","01","01"
16888,"Szellemvilág",18,259080,"['EDDA Művek']","['6lFk6H7fBqZF1rwtG4TBCj']",0.555,0.931,5,-10.45,0.0432,0.118,0.000381,0.0579,0.514,145.901,"1992",NA,NA
23839,"Tic Tic Tic, It Wears Off - 2015 Remaster",28,74147,"['Todd Rundgren']","['0Lpr5wXzWLtDWm1SjNbpPb']",0.566,0.757,10,-8.731,0.031,0.000135,0.9,0.312,0.927,123.9,"1972",NA,NA
20665,"Already Christmas (Prod. by Yang Da Il)",5,239054,"['Chancellor', 'Kang Min Hee', 'As One', 'McGree', 'Yang Da Il']","['0u06YeydlBk3awnk5KgdBx', '3yvJrrnTj0rlI3DJ8NMnKH', '1MF797sg8WfxKRXELhlqtT', '0pxqoKvadsC3k8215qgSmk', '5DnjOSzLCfn4hDbLECq8pt']",0.448,0.596,0,-5.646,0.0822,0.645,0,0.126,0.416,100.052,"2016","12","14"
11429,"Stickwitu",38,207947,"['The Pussycat Dolls']","['6wPhSqRtPu1UhRCDX5yaDJ']",0.657,0.559,9,-6.306,0.0497,0.303,0,0.0655,0.411,79.987,"2005","01","01"
162,"Allt sem þú lest er lygi",10,283098,"['Maus']","['3Nt7UxMCf1tiY2EWViSXRp']",0.306,0.948,11,-5.211,0.132,3.22e-05,3.07e-05,0.166,0.308,136.702,"1999","01","01"
24463,"Las Cosas de la Vida",47,207187,"['Carlos Vives']","['4vhNDa5ycK0ST968ek7kRr']",0.569,0.88,1,-4.098,0.0435,0.0606,0,0.108,0.748,98.001,"2014","05","13"
11366,"Beso a Beso",21,249840,"['Grupo Galé']","['4152ZUds7gXsqYQexUonDP']",0.482,0.792,8,-5.064,0.0306,0.0379,0.00722,0.194,0.83,162.459,"1997","03","04"
20086,"018 - und die Geisterinsel - Teil 36",37,69813,"['Die drei ???']","['3meJIgRw7YleJrmbpbJK6S']",0.707,0.717,5,-9.689,0.943,0.467,0,0.857,0.451,70.434,"1980","10","03"
17967,"Sajania",31,253283,"['Ali Zafar']","['3cKNppGLfcxdt9CtoHEZmQ']",0.815,0.587,0,-6.984,0.0813,0.00574,8.39e-05,0.26,0.854,95.01,"2006","12","01"
17177,"Let's Twist Again",42,143613,"['Chubby Checker']","['7qQJQ3YtcGlqaLg5tcypN2']",0.64,0.634,3,-9.202,0.0376,0.017,4.4e-06,0.0449,0.976,162.127,"1962","01","01"
9493,"The One That You Love",44,253800,"['Air Supply']","['4xXCRXOfQKQ2gjWxNhNzYW']",0.424,0.421,0,-7.949,0.0277,0.589,0,0.339,0.188,109.048,"2003","05","29"
146,"Sandhipoma",28,336129,"['A.R. Rahman', 'Unni Menon', 'Anupama']","['1mYsTxnqsietFxj1OgoGbG', '1EYD74wB45dOQXt27hh144', '1mMKKbLFrIqfOzLqFuGBRt']",0.786,0.687,1,-7.929,0.0646,0.0714,0.000506,0.132,0.489,110.007,"2003","12","05"
9366,"Maria-la-Ô",5,175360,"['Orquestra Serenata Tropical']","['3gSOFyub4FqxAy4moqM6Le']",0.681,0.433,0,-9.811,0.0352,0.175,0.00378,0.0381,0.837,116.462,"1961","01","01"
25646,"Lollipops And Roses",5,156787,"['Laurindo Almeida', 'The Bossa Nova All Stars']","['5PkDpzWMZR7Id1vldhF8Qk', '3OkvByvnCYtoTf0cs62Box']",0.444,0.399,5,-14.92,0.0361,0.318,0.00046,0.111,0.854,114.519,"1962","11","01"
10811,"Dogs On Leads",25,264133,"['Accept']","['3JDIAtVrJdQ7GFOX26LYpv']",0.562,0.51,6,-13.893,0.0414,0.0128,0.00018,0.0864,0.299,126.514,"1985","05","24"
22642,"DEL Negociante",58,208373,"['Los Plebes del Rancho de Ariel Camacho']","['6cnl6Jz97730GUS8zEAK77']",0.695,0.719,7,-3.277,0.0287,0.16,0,0.0998,0.756,104.847,"2015","10","05"
27509,"Скованные одной цепью",31,231653,"['Nautilus Pompilius']","['3tYzkTZtYt5dGBSrAnWpX0']",0.646,0.671,10,-4.131,0.0364,0.683,0,0.131,0.678,128.121,"1998","01","01"
13132,"Vårsangen",25,195000,"['Signe B Hansen', 'Eddie Skoller']","['3LUDkMoUhI0KZi8NUcdHKZ', '7zjXTCRN2IMO5vSoTY0wou']",0.272,0.236,0,-11.746,0.0381,0.729,6.17e-05,0.423,0.305,181.594,"1991","01","01"
19081,"21 Hungarian Dances, WoO 1: No. 5 in G Minor (Orch. Parlow) - Remastered",0,138027,"['Johannes Brahms', 'Fritz Reiner', 'Pittsburgh Symphony Orchestra']","['5wTAi7QkpP6kp8a54lmTOq', '4nsMLwMcViXAqwTLJ71y8i', '7oOCHAPJjD7IARb5hrzvw9']",0.392,0.243,7,-10.734,0.0426,0.863,0.0649,0.2,0.588,159.075,"1949",NA,NA
13258,"No se Puede Morir por Dentro",28,236293,"['Wilkins']","['5Awnuu794580X3uHQGx78O']",0.452,0.401,7,-14.735,0.0381,0.191,0,0.0567,0.322,144.157,"2003",NA,NA
9169,"Carolas pattar",15,215653,"['Eddie Meduza']","['3cMEiDsx9VpGvF71hUGswS']",0.706,0.641,9,-5.776,0.0291,0.892,0.458,0.571,0.75,117.591,"1983","05","09"
18631,"Treceți, Batalioane Române, Carpații!",21,146093,"['Corul și Orchestra Ansamblului artistic Doina al Armatei', 'Corul și Orchestra de studio a Radioteleviziunii Române']","['3qK7D2uU8GVn5eA2e8DU6b', '38ifofSraXwYr8Vy6CWYZN']",0.54,0.448,5,-13.254,0.0574,0.988,0.000431,0.147,0.682,116.04,"2001","01","01"
25040,"Selamat Malam",17,218987,"['Vina Panduwinata']","['2RbLkzeXt1nlcW5JS7aBAD']",0.207,0.13,9,-13.814,0.036,0.965,0.0187,0.103,0.0917,76.473,"1989",NA,NA
13429,"青春舞曲2000",11,262733,"['Various Artists']","['0LyfQWJT6nXafLPZqxe9Of']",0.706,0.492,10,-11.742,0.0295,0.282,0,0.105,0.719,118.111,"1991",NA,NA
15905,"En avion",28,94427,"['Caillou']","['2q7Y961PdiUNtscXldFlzt']",0.647,0.285,11,-10.805,0.0397,0.726,0,0.189,0.577,183.803,"1987",NA,NA
2681,"誰像耶穌",9,254000,"['沙田浸信會']","['0gzgSjueDduero0wWEy1WQ']",0.589,0.221,2,-15.39,0.0285,0.744,0,0.158,0.171,103.124,"1995","01","01"
962,"Takkan Terganti",64,241763,"['Marcell']","['0JvUFDnuWPbuyRa6ptVkLk']",0.358,0.275,5,-8.324,0.0277,0.704,1.04e-06,0.11,0.117,103.581,"2011","02","05"
22605,"Neelona Nanne",14,223240,"['Ghantasala', 'P. Susheela']","['2spmKkD1aaIwksnFrAghRL', '0aFGod7DM6b3O5l1AmvFwK']",0.349,0.31,5,-17.266,0.0373,0.786,0.526,0.162,0.452,94.518,"1964","12","31"
1388,"The Desert and the Robot Auction",6,172320,"['John Williams', 'London Symphony Orchestra']","['3dRfiJ2650SZu6GbydcHNb', '5yxyJsFanEAuwSM5kOuZKc']",0.271,0.0329,1,-24.583,0.0372,0.817,0.871,0.0775,0.054,118.569,"1977","01","01"
14429,"Beyond the Sea - 45 Version",18,168867,"['Bobby Darin']","['0EodhzA6yW1bIdD5B4tcmJ']",0.502,0.359,7,-12.486,0.0447,0.713,0,0.34,0.44,139.498,"1960",NA,NA
24383,"Ave de Prata",24,258107,"['Elba Ramalho']","['4ph6Bt1mkDlmf32PSvRa8A']",0.508,0.458,9,-9.967,0.0274,0.694,0,0.0912,0.185,106.58,"1979","03","30"
1884,"Mon précieux",52,263280,"['Soprano']","['2RJBv9wXbW6m539q9NOfW1']",0.816,0.644,10,-6.442,0.0485,0.106,0,0.237,0.736,122.048,"2016","10","14"
14449,"Niña Bonita",70,216787,"['Chino & Nacho']","['5NS0854TqZQVoRmJKSWtFZ']",0.676,0.91,9,-5.096,0.132,0.257,0,0.153,0.716,120.022,"2010","01","01"
8733,"Wait For Me",43,220707,"['J Brothers']","['3409ouy80A4q5otB8tkm3o']",0.575,0.41,0,-9.83,0.0266,0.592,0,0.112,0.309,137.879,"2004","01","19"
2763,"Sunrise To Sunrise",17,167533,"['Al Martino']","['7egNqIGRldMzifHoh8pib6']",0.127,0.415,2,-11.853,0.0327,0.948,0.00897,0.136,0.404,89.479,"1965","09","04"
11068,"Aku Ra Mundur (Tepung Kanji)",51,269619,"['Via Vallen']","['6vnVPM49Yl9LSGqhnLAh1f']",0.565,0.756,9,-4.247,0.0259,0.575,4.65e-06,0.262,0.54,140.02,"2020","11","07"
24586,"思い出のスター・ダスト",17,251733,"['サザンオールスターズ']","['79nkC8XZ5ohEVU0Xlf5Ael']",0.525,0.494,7,-12.062,0.0296,0.526,0,0.108,0.504,96.901,"1982","12","05"
19459,"Jim Knopf und Lukas der Lokomotivführer - Teil 90",18,75969,"['Michael Ende']","['1VORulhv2aMemo1kSvxdVX']",0.493,0.376,7,-16.571,0.551,0.835,0,0.396,0.635,66.746,"1973",NA,NA
20468,"Style From The Dark Side '99",26,342800,"['Aphrodite']","['1SsdsVIIKLUe54OsHzm5uQ']",0.793,0.908,11,-9.163,0.119,0.0522,0.595,0.595,0.704,173.557,"1999","01","01"
9935,"001 - beim Wanderzirkus - Teil 16",31,59213,"['Fünf Freunde']","['1hD52edfn6aNsK3fb5c2OT']",0.605,0.628,4,-9.067,0.892,0.723,0,0.334,0.782,83.874,"1978","11","01"
28459,"That's the Way of the World",36,343840,"['Earth, Wind & Fire']","['4QQgXkCYTt3BlENzhyNETg']",0.58,0.662,6,-7.582,0.0493,0.739,0.00357,0.503,0.718,82.019,"1978","11","23"
27122,"103 - Das Erbe des Meisterdiebes - Teil 26",36,94480,"['Die drei ???']","['3meJIgRw7YleJrmbpbJK6S']",0.652,0.395,0,-12.163,0.754,0.474,0,0.316,0.864,96.151,"2002","05","13"
